STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/09/2015,0,,90,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/09/2015,0,,70,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/09/2015,0,,65,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/09/2015,0,,68,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/09/2015,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/09/2015,0,,64,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/09/2015,0.05,,67,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/10/2015,0,,72,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/10/2015,0,,74,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/10/2015,0,,69,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/10/2015,0,,72,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/10/2015,0,,73,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/10/2015,0,,71,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/10/2015,0,,72,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/10/2015,0,,77,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/10/2015,0,,74,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/10/2015,0,,72,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/10/2015,0,,72,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/10/2015,0,,86,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/10/2015,0,,87,62
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/10/2015,0,,76,61
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/10/2015,0,,73,61
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/10/2015,0,,69,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/10/2015,0,,68,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/10/2015,0,,66,60
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/10/2015,0,,69,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/10/2015,0,,75,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/10/2015,0,,77,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/10/2015,0,,73,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/10/2015,0,,70,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/10/2015,0,,73,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/10/2015,0,,68,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/10/2015,0,,74,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/10/2015,0,,69,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/10/2015,0,,67,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/10/2015,0,,70,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/10/2015,0,,77,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/10/2015,0,,75,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/11/2015,0.05,,69,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/11/2015,0.48,,62,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/11/2015,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/11/2015,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/11/2015,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/11/2015,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/11/2015,0,,66,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/11/2015,0.01,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/11/2015,0.26,,57,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/11/2015,0,,59,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/11/2015,0,,64,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/11/2015,0,,63,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/11/2015,0,,66,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/11/2015,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/11/2015,0.39,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/11/2015,0,,61,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/11/2015,0,,62,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/11/2015,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/11/2015,0,,68,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/11/2015,0,,70,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/11/2015,0,,68,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/11/2015,0,,68,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/11/2015,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/11/2015,0.2,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/11/2015,0.04,,53,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/11/2015,0,,53,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/11/2015,0,,56,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/11/2015,0,,55,43
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/11/2015,0,,57,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/11/2015,0,,54,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/12/2015,0,,58,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/12/2015,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/12/2015,0.24,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/12/2015,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/12/2015,0,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/12/2015,0.05,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/12/2015,0,,61,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/12/2015,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/12/2015,0.01,,64,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/12/2015,0.52,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/12/2015,0.28,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/12/2015,0,,58,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/12/2015,0.74,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/12/2015,0,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/12/2015,0,,57,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/12/2015,0,,55,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/12/2015,0,,57,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/12/2015,0.32,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/12/2015,0.13,,55,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/12/2015,1.08,,56,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/12/2015,1.3,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/12/2015,0.23,,59,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/12/2015,0.02,,54,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/12/2015,0.17,,53,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/12/2015,0,,51,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/12/2015,0,,53,44
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/12/2015,0,,47,39
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/12/2015,0.06,,49,40
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/12/2015,0,,55,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/12/2015,0.03,,48,41
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/12/2015,0,,51,42
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/01/2016,0,,50,40
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/01/2016,0,,51,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/01/2016,0.02,,55,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/01/2016,0.09,,57,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/01/2016,1.18,,54,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/01/2016,1.3,,55,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/01/2016,0.05,,53,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/01/2016,0,,53,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/01/2016,0.2,,54,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/01/2016,0,,55,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/01/2016,0,,57,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/01/2016,0,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/01/2016,0.18,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/01/2016,0.15,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/01/2016,0.17,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/01/2016,0.27,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/01/2016,1.07,,60,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/01/2016,0.23,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/01/2016,1.2,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/01/2016,0,,61,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/01/2016,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/01/2016,0.42,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/01/2016,0.01,,57,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/01/2016,0,,58,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/01/2016,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/01/2016,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/01/2016,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/01/2016,0,,61,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/01/2016,0.4,,59,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/01/2016,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/01/2016,0,,56,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/02/2016,0,,56,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/02/2016,0.15,,55,46
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/02/2016,0,,55,45
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/02/2016,0,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/02/2016,0,,62,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/02/2016,0,,65,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/02/2016,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/02/2016,0,,75,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/02/2016,0,,72,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/02/2016,0,,70,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/02/2016,0,,71,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/02/2016,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/02/2016,0,,66,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/02/2016,0,,72,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/02/2016,0,,77,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/02/2016,0,,74,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/02/2016,0.53,,69,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/02/2016,0.14,,61,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/02/2016,0.16,,60,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/02/2016,0,,59,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/02/2016,0,,61,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/02/2016,0,,69,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/02/2016,0,,71,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/02/2016,0,,69,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/02/2016,0,,73,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/02/2016,0,,62,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/02/2016,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/02/2016,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/02/2016,0,,71,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/03/2016,0,,69,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/03/2016,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/03/2016,0.08,,62,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/03/2016,0.38,,63,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/03/2016,1.29,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/03/2016,0.45,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/03/2016,0.53,,57,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/03/2016,0,,56,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/03/2016,0.15,,63,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/03/2016,1.1,,61,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/03/2016,0.53,,57,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/03/2016,1.14,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/03/2016,0.59,,58,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/03/2016,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/03/2016,0,,64,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/03/2016,0,,70,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/03/2016,0,,75,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/03/2016,0,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/03/2016,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/03/2016,0.1,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/03/2016,0.41,,61,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/03/2016,0.08,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/03/2016,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/03/2016,0,,63,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/03/2016,0,,65,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/03/2016,0,,66,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/03/2016,0,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/03/2016,0,,58,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/03/2016,0,,62,47
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/03/2016,0,,58,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/03/2016,0,,59,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/04/2016,0,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/04/2016,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/04/2016,0,,59,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/04/2016,0,,66,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/04/2016,0,,77,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/04/2016,0,,87,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/04/2016,0,,69,57
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/04/2016,0.17,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/04/2016,0.45,,61,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/04/2016,0.05,,57,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/04/2016,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/04/2016,0,,58,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/04/2016,0,,60,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/04/2016,0.14,,60,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/04/2016,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/04/2016,0,,76,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/04/2016,0,,81,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/04/2016,0,,83,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/04/2016,0,,76,58
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/04/2016,0,,71,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/04/2016,0,,68,59
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/04/2016,0.52,,61,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/04/2016,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/04/2016,0,,61,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/04/2016,0,,60,48
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/04/2016,0,,61,49
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/04/2016,0.13,,59,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/04/2016,0,,64,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/04/2016,0,,62,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/04/2016,0,,74,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/05/2016,0,,78,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/05/2016,0,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/05/2016,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/05/2016,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/05/2016,0,,65,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/05/2016,0.08,,58,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/05/2016,0.07,,60,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/05/2016,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/05/2016,0,,61,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/05/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/05/2016,0,,60,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/05/2016,0,,59,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/05/2016,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/05/2016,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/05/2016,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/05/2016,0,,68,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/05/2016,0,,82,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/05/2016,0,,70,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/05/2016,0,,64,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/05/2016,0,,58,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/05/2016,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/05/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/05/2016,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/05/2016,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/05/2016,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/05/2016,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/05/2016,0,,68,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/05/2016,0,,72,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/05/2016,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/05/2016,0,,66,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/05/2016,0,,72,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/06/2016,0,,65,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/06/2016,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/06/2016,0,,79,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/06/2016,0,,69,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/06/2016,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/06/2016,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/06/2016,0,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/06/2016,0,,64,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/06/2016,0,,61,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/06/2016,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/06/2016,0,,73,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/06/2016,0,,69,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/06/2016,0,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/06/2016,0,,62,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/06/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/06/2016,0,,69,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/06/2016,0,,69,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/06/2016,0,,70,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/06/2016,0,,79,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/06/2016,0,,70,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/06/2016,0,,72,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/06/2016,0,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/06/2016,0,,67,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/06/2016,0,,68,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/06/2016,0,,74,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/06/2016,0,,69,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/06/2016,0,,67,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/06/2016,0,,64,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/06/2016,0,,56,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/06/2016,0,,68,51
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/07/2016,0,,63,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/07/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",03/07/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",04/07/2016,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",05/07/2016,0,,60,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",06/07/2016,0,,59,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",07/07/2016,0,,60,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",08/07/2016,0.02,,62,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",09/07/2016,0,,66,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",10/07/2016,0,,70,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",11/07/2016,0,,66,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",12/07/2016,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",13/07/2016,0,,71,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",14/07/2016,0,,66,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",15/07/2016,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",16/07/2016,0,,66,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",17/07/2016,0,,61,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",18/07/2016,0,,64,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",19/07/2016,0,,64,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",20/07/2016,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",21/07/2016,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",22/07/2016,0,,67,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",23/07/2016,0,,73,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",24/07/2016,0,,68,55
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",25/07/2016,0,,68,53
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",26/07/2016,0,,76,50
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",27/07/2016,0,,66,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",28/07/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",29/07/2016,0,,63,52
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",30/07/2016,0,,63,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",31/07/2016,0,,65,54
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",01/08/2016,0,,67,56
USW00023272,"SAN FRANCISCO DOWNTOWN, CA US",02/08/2016,0,,64,55
